prediction_0
3.571516421261353
4.987514492188372
4.708669730631426
3.843252326217777
3.571516421261353
3.4816827151383043
3.4723740751849324
3.4577343691612983
4.104330223960205
3.7614004072401626
3.9056905984271255
3.3912627135852818
4.478276598120273
3.96663491733354
4.2931881011393225
4.000389739549461
4.660891063527242
4.8083722817825425
3.4446126446172087
4.01774826187028
3.625281344286009
4.3318405832386215
5.194221744093863
4.923931252257161
3.9317970392155335
8.493574215986367
5.717318496482211
4.563039289593311
10.01964919138566
4.488007807265209
6.1718116221747445
5.107215671093041
7.408185236319455
3.390307921810879
3.378251150452116
4.434912234527899
4.377194078785815
5.156691446742151
5.885834918315553
5.750300998311795
4.635959841123027
4.425072169140241
3.5282039134767604
3.299903568432846
4.252037715628587
8.57987640211752
8.57987640211752
4.660166708667938
4.9422610922794155
3.6911401279295735
3.546586752941625
4.483883293217671
5.406504439991628
4.547105040823483
3.2155683642509345
3.4603607681465736
3.278772482155081
4.574138726092225
4.801940738885491
5.325524379569039
3.9215416529915705
4.227543206467585
3.1640825898920006
3.757579011085703
5.325524379569039
3.9215416529915705
3.238567133180541
6.343886700887795
4.5975551705562685
3.378514060444692
4.474367617922381
3.378514060444692
3.7946268794770672
4.284727221036615
3.7946268794770672
3.6841239976906994
3.2749748776381145
4.09502734258796
4.936522281673104
4.190088371859278
4.09502734258796
5.521444435960272
4.132915248481076
2.8281952197830655
5.881190582141486
4.220310970434103
3.4464030878754066
3.934186487803423
4.053266381952656
4.748510454336638
3.3073836815187043
7.916604328719815
4.321375002383035
4.040622945438212
3.524872742513871
4.040622945438212
8.440603148476598
4.112357388547641
8.440603148476598
3.2320105913652597
4.185857433591856
5.208719136793264
4.944910443280041
5.826882031990102
4.407643032352541
4.407643032352541
9.189780816821205
9.182708300724157
9.189780816821205
3.9050783540553526
3.3476000003291313
4.042780252730461
3.324912714698523
4.234030545028198
10.166107848590803
10.07971816803056
3.4911402043683566
4.942685952466604
3.0962019976506534
4.982772070926873
3.010865846725629
3.9614737655377983
5.702196956936036
3.7022264617727725
4.262616557051207
4.833533532004223
4.5171938506863665
4.594022437136594
4.594022437136594
3.710526979880278
4.236446235442397
3.319301496950728
3.4973890931378024
3.893017492322235
3.6022098319976408
4.214569294942716
5.04862394772874
